IDType,project,package,complextype,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,is_data_class
28984,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.client.gui.panel,ColopediaPanel,1,0,4,40,1,66,37,40,10,555,6,1353,1353,67,0.381818,47,210,0,211,0.94359,1,211,5.275,5.275,288,938,1,23070,1073,36,1244,32,8322,6962,163595,0,0,10,0,0,5,4,4,5,1,0,12,28,0,0,0,0,40,1,0,0,1,39,39,0,1,false
29263,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,0,1,2,5,3,0,4,4,1,23,4,61,57,4,0,2,9,0,5,1,0.75,4,1,1,80,455,3,4694,492,29,2250,95,10364,9519,130132,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,1,0,4,1,0,1,1,3,3,0,1,false
29264,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,edu.rice.cs.drjava.model.repl.InteractionsEditorKit$1,1,0,0,1,0,0,1,1,0,0,1,24,24,1,1,1,2,?,7,0,?,7,7,7,80,455,3,4694,492,29,2250,95,10364,9519,130132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,1,1,0,false
29271,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsPaneOptions,0,4,0,8,4,0,0,4,4,4,2,17,5,0,0.142857,0,8,0,8,0.857143,0.5,4,1,1,80,455,3,4694,492,29,2250,95,10364,9519,130132,0,0,4,0,0,0,0,0,4,0,0,9,0,0,0,0,0,9,0,0,0,0,9,4,1,0,true
29361,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.definitions.reducedmodel,HighlightStatus,0,3,0,4,0,0,0,1,10,0,1,45,20,0,0,0,4,0,4,1,0.090909,1,1,1,34,408,2,6146,432,29,2250,95,10364,9519,130132,0,7,3,0,0,7,7,7,3,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,1,true
29411,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.definitions,DefinitionsDocument,1,8,2,64,4,7,19,56,13,169,5,1371,1286,52,0.088627,51,241,0,247,0.965812,0.826087,229,3.859375,4.089286,31,280,2,7044,294,29,2250,95,10364,9519,130132,0,1,12,0,0,7,5,4,5,3,1,45,10,7,2,0,0,64,1,0,0,1,63,53,0,3,false
29957,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.ui,FindReplacePanel,1,5,24,26,2,25,35,21,35,529,6,1079,1058,57,0.383333,28,129,0,69,0.948571,0.571429,64,2.653846,3.047619,1001,2415,4,33723,2606,29,2250,95,10364,9519,130132,0,2,25,0,8,2,2,2,33,0,0,12,9,1,4,0,0,26,0,0,0,0,26,20,0,1,false
30168,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.ui,KeyBindingManager.KeyStrokeData,0,10,0,11,0,0,0,1,5,0,1,27,27,0,0.111111,1,11,0,11,0.9,0.090909,1,1,1,1001,2415,4,33723,2606,29,2250,95,10364,9519,130132,1,0,5,0,0,0,0,0,5,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,0,1,true
31535,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.ui.config,ConfigFrame,0,1,34,31,0,146,60,30,22,533,7,1881,1858,76,0.428571,47,116,0,74,0.981818,0.875,72,2.387097,2.4,119,332,1,4772,380,29,2250,95,10364,9519,130132,0,0,20,2,0,20,2,2,2,18,0,8,23,0,0,0,0,31,0,0,0,0,31,29,0,1,false
31608,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath,VariableStack,1,5,0,23,1,8,7,18,7,0,1,510,440,9,0.785714,10,38,1,43,0.779221,0.73913,38,1.869565,2.111111,16,299,6,7166,371,42,1171,66,10384,8750,312068,0,1,2,0,4,1,2,1,5,0,1,22,0,1,0,0,0,23,0,0,0,0,23,16,0,2,false
31633,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.trace,ExtensionEvent,0,0,0,3,0,0,0,3,8,0,1,38,38,0,1,1,3,0,3,1,0.272727,3,1,1,7,47,4,1194,47,42,1171,66,10384,8750,312068,0,8,0,0,0,8,3,3,0,5,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,false
31639,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.trace,SelectionEvent,1,0,0,1,0,0,0,1,6,0,1,57,57,0,1,4,1,1,1,0,0.142857,1,1,1,7,47,4,1194,47,42,1171,66,10384,8750,312068,0,6,0,0,0,6,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
31717,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler,FunctionCall,0,2,1,27,5,26,17,25,31,64,3,1032,1014,39,0.490476,31,162,24,153,0.954094,0.933333,149,5.666667,5.96,138,961,4,27590,1151,42,1171,66,10384,8750,312068,0,0,16,14,1,20,19,19,11,1,0,15,4,5,3,7,0,20,4,3,4,1,19,23,0,2,false
31834,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,SortSettings,0,6,0,7,0,0,0,1,6,0,1,106,53,0,0,1,7,0,7,1,0,1,1,1,66,754,5,10542,826,42,1171,66,10384,8750,312068,0,0,6,0,0,0,0,0,6,0,0,0,0,0,7,0,0,7,0,0,0,0,7,0,0,1,true
31920,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer.dom3,DOMOutputImpl,1,8,0,9,0,0,0,1,4,0,1,118,6,0,0.142857,0,9,0,9,0.875,0,1,1,1,13,84,0,4557,116,42,1171,66,10384,8750,312068,0,0,4,0,0,0,0,0,4,0,0,8,0,0,1,0,0,9,0,0,0,0,9,0,0,1,true
31924,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer.dom3,DOMLocatorImpl,1,6,0,11,0,0,0,5,6,0,1,142,92,0,0,0,11,0,11,1,0,5,1,1,13,84,0,4557,116,42,1171,66,10384,8750,312068,0,0,6,0,0,6,0,0,0,6,0,6,0,0,5,0,0,11,0,0,0,0,11,0,0,5,true
32141,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,ToStream,0,16,2,83,?,26,18,67,22,?,2,3547,2997,62,0.392888,21,155,3,411,0.953437,?,314,4.951807,4.686567,49,726,12,19441,882,42,1171,66,10384,8750,312068,0,0,5,12,5,3,3,3,19,0,0,50,14,13,6,2,0,81,2,0,2,2,79,66,0,1,false
32225,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.lib.sql,SQLDocument,0,2,0,17,5,20,12,15,65,125,5,1052,1031,23,0.346154,24,240,0,92,0.936538,0.9,90,5.411765,6,24,244,2,6943,292,42,1171,66,10384,8750,312068,0,0,65,0,0,24,24,24,41,0,0,10,3,4,0,0,0,17,1,0,0,1,16,14,0,1,false
32273,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.dtm.ref.dom2dtm,DOM2DTM,0,2,1,39,2,12,16,37,11,92,4,1699,1676,35,0.334454,25,220,0,228,0.966507,0.933333,226,5.846154,6.108108,2,75,1,2325,89,42,1171,66,10384,8750,312068,0,0,5,1,5,3,3,3,8,0,0,30,3,6,0,0,0,39,3,0,0,3,36,36,0,1,false
32495,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,SerializableLocatorImpl,2,8,0,10,0,0,0,2,5,0,1,182,78,0,0.142857,0,10,0,10,0.933333,0.2,2,1,1,66,694,5,19469,800,42,1171,66,10384,8750,312068,0,0,4,0,1,1,1,1,4,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,2,true
32662,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.transformer,TransformerIdentityImpl,2,11,0,45,1,13,10,34,15,12,2,1404,1157,17,0.44367,12,69,0,141,0.913636,0.744186,121,3.133333,3.558824,28,229,3,9478,319,42,1171,66,10384,8750,312068,0,0,12,0,3,0,0,0,15,0,0,43,1,1,0,1,0,44,0,0,1,0,44,32,0,2,false
34191,/mnt/qualitas/qualitas_corpus_compile/findbugs-1.3.9,edu.umd.cs.findbugs.jaif,JAIFEnumConstant,0,1,0,3,1,0,0,2,1,0,1,22,14,0,1,0,3,0,3,0.5,0.666667,2,1,1,9,66,1,790,69,54,1631,125,10153,8952,146551,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,3,1,0,1,false
34270,/mnt/qualitas/qualitas_corpus_compile/findbugs-1.3.9,edu.umd.cs.findbugs.ba.jsr305,SourceSinkInfo,1,10,0,15,2,1,2,5,7,0,1,147,53,5,0.21978,3,21,0,17,0.867347,0.333333,7,1.133333,1.4,40,196,2,3478,218,54,1631,125,10153,8952,146551,0,0,7,0,0,4,0,0,3,4,0,15,0,0,0,0,0,15,0,0,0,0,15,4,0,1,true
34416,/mnt/qualitas/qualitas_corpus_compile/findbugs-1.3.9,edu.umd.cs.findbugs.props,GeneralWarningProperty,0,0,0,1,0,4,1,1,10,2,2,38,38,1,1,2,4,0,1,0,0,1,1,1,5,24,1,527,26,54,1631,125,10153,8952,146551,0,10,0,0,0,10,10,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
35450,/mnt/qualitas/qualitas_corpus_compile/findbugs-1.3.9,edu.umd.cs.findbugs.detect,RefComparisonWarningProperty,0,0,0,1,0,5,1,1,9,2,2,32,32,1,1,2,4,0,1,0,0,1,1,1,223,1168,2,29751,1195,54,1631,125,10153,8952,146551,0,9,0,0,0,9,9,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
35463,/mnt/qualitas/qualitas_corpus_compile/findbugs-1.3.9,edu.umd.cs.findbugs.detect,InconsistentSyncWarningProperty,0,0,0,1,0,4,1,1,9,2,2,43,43,1,1,2,4,0,1,0,0,1,1,1,223,1168,2,29751,1195,54,1631,125,10153,8952,146551,0,9,0,0,0,9,9,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
35483,/mnt/qualitas/qualitas_corpus_compile/findbugs-1.3.9,edu.umd.cs.findbugs.detect,NullDerefProperty,0,0,0,1,0,3,1,1,8,2,2,29,29,1,1,2,4,0,1,0,0,1,1,1,223,1168,2,29751,1195,54,1631,125,10153,8952,146551,0,8,0,0,0,8,8,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
35611,/mnt/qualitas/qualitas_corpus_compile/findbugs-1.3.9,edu.umd.cs.findbugs.detect,DeadLocalStoreProperty,0,0,0,1,0,9,1,1,27,2,2,105,105,1,1,2,4,0,1,0,0,1,1,1,223,1168,2,29751,1195,54,1631,125,10153,8952,146551,0,27,0,0,0,27,27,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,false
35946,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.exolab.castor.builder.appInfo.generated.simple,Father,1,3,0,14,0,0,3,11,4,0,1,214,174,5,0.076923,4,19,0,15,0.903846,0.785714,12,1.071429,1.090909,1,11,0,214,14,149,1542,130,11967,9063,213479,0,0,4,0,0,0,0,0,4,0,0,14,0,0,0,0,0,14,1,0,0,1,13,10,0,1,false
35947,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.castor.cpa.persistence.sql.query.expression,Expression,0,0,0,8,?,6,2,8,0,?,2,83,83,2,0,4,10,5,8,0,?,8,1,1,12,39,0,420,39,149,1542,130,11967,9063,213479,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,false
36009,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.castor.transactionmanager,WebSphere5TransactionManagerFactory,0,3,0,3,0,0,0,0,3,3,2,37,16,0,0,2,9,0,3,1,0,0,1,0,17,53,1,1024,73,149,1542,130,11967,9063,213479,0,3,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,true
36012,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.castor.transactionmanager,TransactionManagerFactoryDummy,0,3,0,3,0,0,0,0,3,3,2,35,15,0,0,3,9,0,3,1,0,0,1,0,17,53,1,1024,73,149,1542,130,11967,9063,213479,0,3,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,true
36015,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.castor.transactionmanager,WebSphereTransactionManagerFactory,0,3,0,3,0,0,0,0,3,3,2,37,16,0,0,2,9,0,3,1,0,0,1,0,17,53,1,1024,73,149,1542,130,11967,9063,213479,0,3,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,true
36020,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.castor.transactionmanager,WebSphere51TransactionManagerFactory,0,3,0,3,0,0,0,0,3,3,2,37,16,0,0,2,9,0,3,1,0,0,1,0,17,53,1,1024,73,149,1542,130,11967,9063,213479,0,3,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,true
36035,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.castor.persist,AbstractTransactionContext,1,12,0,65,?,14,20,53,14,?,1,1600,1489,85,0.260652,26,166,2,235,0.926339,?,223,3.615385,4.207547,8,153,1,3146,195,149,1542,130,11967,9063,213479,0,0,14,0,0,3,2,2,11,1,0,52,7,6,0,51,4,10,0,0,51,0,14,52,0,1,false
36310,/mnt/qualitas/qualitas_corpus_compile/castor-1.3.1,org.exolab.castor.xml,XercesOutputFormat,1,8,0,9,0,0,1,1,2,0,1,153,11,1,1,2,10,0,17,0.1875,0.111111,2,1.888889,2,51,386,15,14767,554,149,1542,130,11967,9063,213479,0,0,2,0,0,1,1,1,1,0,0,9,0,0,0,0,0,9,0,0,0,0,9,0,0,1,true
37619,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.test.web.condition,HaveLinkWithURLCondition,1,0,0,4,0,0,1,4,1,0,1,17,17,1,0.333333,2,5,0,4,0.666667,1,4,1,1,4,19,1,73,19,382,1855,212,11709,8793,102803,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,4,3,0,1,false
37631,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.faces.core.renderer.html,NodeMenuRenderer,0,0,0,1,1,1,3,1,1,15,3,19,19,3,1,12,19,3,3,0,1,3,3,3,24,74,0,1128,75,382,1855,212,11709,8793,102803,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,false
37664,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.commons.xhtml,Parameter,0,4,0,5,0,0,0,1,2,0,1,15,3,0,0.333333,0,5,0,5,0.75,0.2,1,1,1,4,53,0,303,57,382,1855,212,11709,8793,102803,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,1,true
37685,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.organization.ldap,NewUserConfig.JoinGroup,0,10,0,11,0,0,0,1,4,0,1,23,23,0,0.177778,0,11,0,11,0.85,0.066667,1,1,1,22,180,0,3199,232,382,1855,212,11709,8793,102803,1,4,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,0,1,true
37686,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.organization.ldap,OrganizationConfig,0,6,3,7,0,0,0,1,3,0,1,83,65,0,0.2,0,7,0,7,0.833333,0.142857,1,1,1,22,180,0,3199,232,382,1855,212,11709,8793,102803,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,1,true
37688,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.organization.ldap,OrganizationConfig.Group,0,8,0,8,0,0,0,0,4,0,1,18,18,0,0.142857,0,8,0,8,0.857143,0,0,1,0,22,180,0,3199,232,382,1855,212,11709,8793,102803,1,0,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8,0,0,0,0,8,0,0,0,true
37689,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.organization.ldap,OrganizationConfig.User,0,12,0,13,0,0,0,1,6,0,1,30,30,0,0.090909,0,13,0,13,0.916667,0.076923,1,1,1,22,180,0,3199,232,382,1855,212,11709,8793,102803,1,0,6,0,0,0,0,0,6,0,0,13,0,0,0,0,0,13,0,0,0,0,13,0,0,1,true
37700,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.portletcontainer.pci,ActionOutput,0,10,0,10,0,0,0,0,4,4,2,48,48,0,0.2,1,14,0,10,0.833333,0,0,1,0,11,34,3,463,97,382,1855,212,11709,8793,102803,0,0,4,0,0,0,0,0,4,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,1,0,true
37931,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.container.monitor,ActionData,0,7,0,8,0,0,0,1,6,0,1,52,31,0,0.047619,0,8,0,13,0.97619,0.125,6,1.625,6,10,59,0,420,77,382,1855,212,11709,8793,102803,0,0,6,0,0,0,0,0,6,0,0,8,0,0,0,0,0,8,0,0,0,0,8,0,0,1,true
38194,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.communication.message.impl,FolderImpl,1,12,0,14,0,0,0,2,6,0,1,52,52,0,0.090909,0,14,0,14,0.923077,0.142857,2,1,1,17,92,0,1154,172,382,1855,212,11709,8793,102803,0,0,6,0,0,0,0,0,6,0,0,14,0,0,0,0,0,14,0,0,0,0,14,0,0,2,true
38199,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.communication.message.impl,AccountListenerConfig,0,6,0,6,0,0,0,0,3,0,1,15,15,0,0.2,0,6,0,6,0.8,0,0,1,0,17,92,0,1154,172,382,1855,212,11709,8793,102803,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0,true
38210,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.resources.impl,ResourceBundleDescriptionImpl,1,12,0,13,0,0,0,1,6,0,1,57,57,0,0.151515,0,13,1,15,0.888889,0.076923,1,1.153846,1,6,27,0,444,54,382,1855,212,11709,8793,102803,0,0,0,6,0,0,0,0,6,0,0,13,0,0,0,0,0,13,0,0,0,0,13,0,0,1,true
38330,/mnt/qualitas/qualitas_corpus_compile/exoportal-v1.0.2,org.exoplatform.services.portal.community,CommunityPortal,0,10,0,10,0,0,0,0,5,0,1,22,22,0,0.111111,0,10,0,10,0.888889,0,0,1,0,3,8,1,62,30,382,1855,212,11709,8793,102803,0,0,5,0,0,0,0,0,5,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,1,0,true
40076,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.plot,SpiderWebPlot,2,27,0,68,3,3,17,41,39,60,2,1541,1078,35,0.129032,29,163,0,152,0.964791,0.458333,104,2.235294,2.536585,46,1076,5,33993,1556,69,960,103,11810,10192,247421,0,12,26,1,0,13,13,13,26,0,0,60,3,5,0,0,0,68,0,0,0,0,68,38,0,3,false
40911,/mnt/qualitas/qualitas_corpus_compile/lucene-3.5.0,org.apache.lucene.search.highlight,QueryTermExtractor,0,0,0,7,0,7,8,7,0,0,1,135,135,9,0,9,20,0,20,0,1,20,2.857143,2.857143,28,129,4,2768,165,133,1908,124,12486,11008,214819,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,1,7,6,0,1,0,7,0,0,false
40912,/mnt/qualitas/qualitas_corpus_compile/lucene-3.5.0,org.apache.lucene.search.highlight,SimpleFragmenter,1,2,0,6,0,0,2,4,4,0,1,54,38,2,0.666667,3,8,0,7,0.85,0.666667,5,1.166667,1.25,28,129,4,2768,165,133,1908,124,12486,11008,214819,0,0,4,0,0,1,1,1,3,0,0,6,0,0,0,0,0,6,0,0,0,0,6,2,0,2,false
40930,/mnt/qualitas/qualitas_corpus_compile/lucene-3.5.0,org.apache.lucene.search.highlight,WeightedTerm,0,4,0,5,0,0,0,1,2,0,1,44,8,0,0.333333,0,5,1,5,0.75,0.2,1,1,1,28,129,4,2768,165,133,1908,124,12486,11008,214819,0,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,1,true
42399,/mnt/qualitas/qualitas_corpus_compile/lucene-3.5.0,org.apache.lucene.index,SegmentInfos,2,7,2,56,1,14,15,49,29,0,1,1099,1057,40,0.259958,17,102,0,122,0.971787,0.644068,114,2.178571,2.326531,248,1771,6,32688,2040,133,1908,124,12486,11008,214819,0,15,12,0,2,14,18,14,11,0,4,45,2,0,10,7,0,50,16,0,7,16,34,49,1,0,false
42943,/mnt/qualitas/qualitas_corpus_compile/tomcat-7.0.2,org.apache.catalina.valves,RemoteAddrValve,0,0,0,2,1,1,3,2,1,49,5,54,54,2,0,24,79,0,2,1,1,2,1,1,69,182,1,4524,247,106,1538,183,15627,11949,283829,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,2,1,0,false
42944,/mnt/qualitas/qualitas_corpus_compile/tomcat-7.0.2,org.apache.catalina.valves,JDBCAccessLogValve,1,21,0,29,2,5,10,8,24,41,4,533,322,16,0.259259,22,110,0,50,0.96131,0.16,28,1.724138,3.5,69,182,1,4524,247,106,1538,183,15627,11949,283829,0,0,19,5,0,2,2,2,22,0,0,25,0,4,0,0,0,29,0,0,0,0,29,7,0,1,false
43176,/mnt/qualitas/qualitas_corpus_compile/tomcat-7.0.2,org.apache.catalina.ha.authenticator,SingleSignOnMessage,2,19,0,22,1,0,0,3,16,0,1,161,44,0,0.1,1,22,0,23,0.988095,0.107143,4,1.045455,1.333333,3,23,0,687,46,106,1538,183,15627,11949,283829,0,6,10,0,0,6,6,6,10,0,0,22,0,0,0,0,0,22,0,0,0,0,22,2,0,1,true
44664,/mnt/qualitas/qualitas_corpus_compile/megamek-0.35.18,megamek.client.bot.ui.AWT,BotGUI,1,0,0,19,0,6,5,19,3,0,1,94,94,7,0.006536,25,28,0,25,1,1,25,1.315789,1.315789,1,19,0,94,19,37,2096,64,13676,11072,315953,0,0,3,0,0,0,1,0,2,0,1,19,0,0,0,0,0,19,0,0,0,0,19,18,0,1,false
44665,/mnt/qualitas/qualitas_corpus_compile/megamek-0.35.18,megamek.common.weapons,CLLRM13,0,0,0,1,0,0,2,1,1,101,7,27,27,1,1,784,888,0,1,0,1,1,1,1,760,1182,1,32189,1188,37,2096,64,13676,11072,315953,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
45445,/mnt/qualitas/qualitas_corpus_compile/megamek-0.35.18,megamek.common,UnitLocation,1,4,0,5,0,0,0,1,5,0,1,70,30,0,0,1,5,0,5,1,0.2,1,1,1,159,3633,16,85061,4912,37,2096,64,13676,11072,315953,0,0,5,0,0,5,1,1,0,4,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,1,true
45450,/mnt/qualitas/qualitas_corpus_compile/megamek-0.35.18,megamek.common,Tank,0,23,0,105,29,124,23,82,49,677,3,1747,1595,88,0.041209,106,1108,3,502,0.98803,0.642857,471,4.780952,5.743902,159,3633,16,85061,4912,37,2096,64,13676,11072,315953,0,22,21,6,0,24,26,24,23,0,2,105,0,1,0,0,0,106,0,0,0,0,106,82,1,0,false
45454,/mnt/qualitas/qualitas_corpus_compile/megamek-0.35.18,megamek.common,BattleArmor,0,22,0,67,40,84,13,45,54,737,4,1692,1493,44,0.128671,105,1110,0,333,0.995511,0.447917,295,4.970149,6.555556,159,3633,16,85061,4912,37,2096,64,13676,11072,315953,0,32,22,0,0,39,39,39,15,0,0,64,0,3,0,1,0,66,0,0,1,0,66,44,0,1,false
48154,/mnt/qualitas/qualitas_corpus_compile/jasperreports-3.7.3,net.sf.jasperreports.engine.xml,JRGenericPrintElementParameterFactory,0,0,3,1,0,1,1,1,0,2,2,65,65,1,1,3,4,0,1,0,1,1,1,1,134,428,2,12585,454,66,1571,291,17113,11938,260912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,false
48155,/mnt/qualitas/qualitas_corpus_compile/jasperreports-3.7.3,net.sf.jasperreports.engine.xml,JRGenericPrintElementParameterFactory.Parameter,0,1,0,3,0,1,1,2,3,0,1,22,16,0,1,2,4,0,3,0.833333,0.666667,2,1,1,134,428,2,12585,454,66,1571,291,17113,11938,260912,1,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,1,0,1,false
48310,/mnt/qualitas/qualitas_corpus_compile/jasperreports-3.7.3,net.sf.jasperreports.charts.fill,JRFillHighLowDataset.HighLowElement,0,6,0,7,0,0,1,1,6,0,1,87,51,1,0,1,8,0,13,1,0.142857,7,1.857143,7,35,431,0,6490,667,66,1571,291,17113,11938,260912,1,0,0,0,6,0,0,0,6,0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,1,true
48330,/mnt/qualitas/qualitas_corpus_compile/jasperreports-3.7.3,net.sf.jasperreports.engine.fonts,SimpleFontFamily,1,27,0,31,0,2,4,4,14,0,1,287,44,6,0.045977,7,37,0,35,0.959524,0.1,8,1.129032,2,6,38,2,863,73,66,1571,291,17113,11938,260912,0,0,14,0,0,0,0,0,14,0,0,31,1,0,0,0,0,32,1,0,0,1,31,4,1,0,true
50017,/mnt/qualitas/qualitas_corpus_compile/weka-3.7.5,weka.classifiers,Evaluation,3,5,0,100,0,9,33,95,46,0,1,3545,3446,103,0.500947,36,212,1,481,0.956083,0.94186,467,4.81,4.915789,21,233,6,10160,347,75,2045,148,17321,12962,390008,0,0,1,45,0,2,3,2,43,0,1,86,0,14,0,30,0,70,7,0,30,7,63,93,0,2,false
