IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,isStatic_method,is_feature_envy
111810,/mnt/qualitas/qualitas_corpus_compile/ganttproject-2.0.9,net.sourceforge.ganttproject.filter,GanttXMLFileFilter,GanttXMLFileFilter(),0,2,0,0,3,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,6,3,5,5,1,1,0,1,6,0,1,0,1,1,1,1,11,24,0,264,25,54,959,115,5518,4398,58718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,false
111811,/mnt/qualitas/qualitas_corpus_compile/ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,'ExtensionBasedFileFilter(String,String)',2,4,0,0,4,1,4,1,0,2,0,4,1,0,0,2,0,0,0,0,0,1,0,5,0,0,0,4,2,2,2,39,34,0,0,0,0,5,2,9,1,0.666667,8,1.8,2,11,24,0,264,25,54,959,115,5518,4398,58718,0,2,0,0,2,0,0,0,2,0,3,2,0,0,0,0,5,1,0,0,1,4,3,0,1,0,false
111812,/mnt/qualitas/qualitas_corpus_compile/ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,accept(File),1,0,0,0,0,2,6,2,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,4,2,2,2,39,34,0,0,0,0,5,2,9,1,0.666667,8,1.8,2,11,24,0,264,25,54,959,115,5518,4398,58718,0,2,0,0,2,0,0,0,2,0,3,2,0,0,0,0,5,1,0,0,1,4,3,0,1,0,false
111857,/mnt/qualitas/qualitas_corpus_compile/ganttproject-2.0.9,org.ganttproject.impex.msproject,GanttMPXJOpen,'processTask(TaskManager,MPXCalendar,Task,DefaultMutableTreeNode)',4,0,11,1,0,3,99,15,0,17,0,44,0.214286,4,6,3,1,15,0,0.266667,0,0,0,13,?,21,13,13,6,?,1,425,425,15,0,0,17,48,3,48,0.944444,?,48,3.692308,3.692308,14,59,0,1144,66,54,959,115,5518,4398,58718,0,6,0,0,1,1,1,5,0,0,5,7,1,0,0,2,11,0,0,0,0,13,11,0,2,0,true
112030,/mnt/qualitas/qualitas_corpus_compile/ganttproject-2.0.9,net.sourceforge.ganttproject.gui.options,CSVSettingsPanel,applyChanges(boolean),1,0,19,3,0,3,45,21,1,2,2,23,0.095238,3,1,2,18,3,2,1,1,0,0,25,0,19,5,25,24,527,6,474,474,6,0.213439,0,9,44,0,83,0.916667,1,83,3.32,3.32,40,155,0,2524,164,54,959,115,5518,4398,58718,0,1,0,23,0,0,0,24,0,0,24,1,0,0,0,0,25,0,0,0,0,25,24,0,1,0,true
115471,/mnt/qualitas/qualitas_corpus_compile/ganttproject-2.0.9,net.sourceforge.ganttproject,GanttOptions.GanttXMLOptionsParser,'startElement(String,String,String,Attributes)',4,0,52,3,0,6,333,144,0,16,0,78,0,7,7,0,0,14,0,0.5,0,0,0,1,0,52,7,1,0,17,2,337,337,7,1,0,8,15,0,144,0,1,144,144,144,210,1099,11,15781,1393,54,959,115,5518,4398,58718,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,1,1,0,0,true
117618,/mnt/qualitas/qualitas_corpus_compile/freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,BrowseHookFactory(),0,1,0,0,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,9,0,1,4,9,0,3,2,82,82,3,0,0,12,20,0,10,0,1,10,1.111111,1.111111,16,79,0,921,95,43,849,78,5788,4778,65687,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,9,8,0,1,0,false
117619,/mnt/qualitas/qualitas_corpus_compile/freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleNodeHooks(),0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,4,9,0,3,2,82,82,3,0,0,12,20,0,10,0,1,10,1.111111,1.111111,16,79,0,921,95,43,849,78,5788,4778,65687,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,9,8,0,1,0,false
117620,/mnt/qualitas/qualitas_corpus_compile/freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleModeControllerHooks(),0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,4,9,0,3,2,82,82,3,0,0,12,20,0,10,0,1,10,1.111111,1.111111,16,79,0,921,95,43,849,78,5788,4778,65687,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,9,8,0,1,0,false
118589,/mnt/qualitas/qualitas_corpus_compile/freemind-0.9.0,freemind.modes.mindmapmode.listeners,MindMapNodeDropListener,drop(DropTargetDropEvent),1,0,6,5,0,6,161,20,0,18,0,27,0.166667,8,17,1,1,22,0,0.363636,1,0,0,9,0,7,8,9,1,0,1,236,236,19,0,0,11,35,0,33,0.875,1,33,3.666667,3.666667,4,28,0,516,30,43,849,78,5788,4778,65687,0,1,0,0,1,0,0,0,1,0,7,2,0,0,0,0,9,0,0,0,0,9,8,0,1,0,true
119166,/mnt/qualitas/qualitas_corpus_compile/freemind-0.9.0,accessories.plugins,ImportMindmanagerFiles,importMindmanagerFile(File),1,0,2,2,0,4,41,7,0,10,0,14,0.666667,3,4,2,1,5,0,0.6,0,0,0,4,1,2,7,4,0,11,3,93,93,11,0,0,10,28,0,14,0,1,14,3.5,3.5,63,240,0,3705,271,43,849,78,5788,4778,65687,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,4,3,0,1,0,false
123363,/mnt/qualitas/qualitas_corpus_compile/freemind-0.9.0,freemind.modes.mindmapmode.actions,PasteAction,'pasteStringWithoutRedisplay(Transferable,MindMapNode,boolean,boolean)',4,2,1,1,2,6,107,22,0,26,0,32,0.666667,6,6,2,2,10,0,0.6,1,1,7,18,0,14,21,17,8,15,2,660,647,39,0.714286,0,15,67,0,67,0.889706,1,66,3.722222,3.882353,74,419,7,5031,474,43,849,78,5788,4778,65687,0,7,0,1,3,3,2,4,1,1,8,10,0,0,0,0,18,0,0,0,0,18,16,0,1,0,false
123642,/mnt/qualitas/qualitas_corpus_compile/pmd-4.2.5,test.net.sourceforge.pmd.rules.basic,BasicRulesTest,setUp(),0,0,0,0,0,1,37,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,1,2,0,13,3,44,44,1,0,0,14,47,0,2,0,1,2,1,1,2,6,0,75,6,88,862,52,5959,5541,71486,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,1,2,0,0,0,false
123729,/mnt/qualitas/qualitas_corpus_compile/pmd-4.2.5,net.sourceforge.pmd.util,Benchmark,main(String[]),1,0,6,1,0,4,51,12,0,14,0,22,0,7,10,0,4,11,0,0.636364,0,0,2,9,0,10,20,9,17,0,1,312,312,28,0.6,11,18,45,0,50,1,0.3125,50,5.555556,5.555556,16,74,3,1295,78,88,862,52,5959,5541,71486,0,6,0,0,17,17,17,0,0,0,5,4,0,0,0,0,9,9,0,0,9,0,9,0,0,1,true
129763,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,PdfCollection(int),1,1,6,1,1,1,16,4,0,1,0,10,0.333333,1,2,3,0,2,0,0.5,0,3,0,5,0,3,2,2,4,43,3,68,40,4,0,4,15,54,0,8,1,0.222222,5,1.6,2.5,6,20,0,453,35,24,497,38,5768,4374,117757,0,0,0,0,4,4,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,false
129764,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,setInitialDocument(String),1,0,1,1,0,1,3,1,0,1,0,2,0,2,2,0,0,2,0,1,0,3,0,5,0,3,2,2,4,43,3,68,40,4,0,4,15,54,0,8,1,0.222222,5,1.6,2.5,6,20,0,453,35,24,497,38,5768,4374,117757,0,0,0,0,4,4,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,false
129765,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,setSchema(PdfCollectionSchema),1,0,1,1,0,1,3,1,0,1,0,2,0,1,1,0,0,1,0,1,0,3,0,5,0,3,2,2,4,43,3,68,40,4,0,4,15,54,0,8,1,0.222222,5,1.6,2.5,6,20,0,453,35,24,497,38,5768,4374,117757,0,0,0,0,4,4,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,false
129766,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,getSchema(),0,0,1,1,0,1,3,1,0,0,0,1,0,1,1,0,0,1,0,1,0,3,0,5,0,3,2,2,4,43,3,68,40,4,0,4,15,54,0,8,1,0.222222,5,1.6,2.5,6,20,0,453,35,24,497,38,5768,4374,117757,0,0,0,0,4,4,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,false
129892,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.qrcode,Encoder,'encode(String,ErrorCorrectionLevel,Map,QRCode)',4,1,10,3,1,3,57,8,0,13,0,26,0.090909,6,9,1,9,18,0,0.333333,0,0,0,22,0,26,13,22,2,0,1,531,531,29,0.175,0,16,77,0,96,1,1,96,4.363636,4.363636,24,154,0,3513,212,24,497,38,5768,4374,117757,0,1,0,1,2,2,2,0,0,0,4,6,0,12,0,0,22,21,0,0,21,1,21,0,1,1,true
130012,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.fonts.cmaps,CMapParser,parse(InputStream),1,1,2,1,1,8,103,16,0,21,0,30,0.428571,3,5,3,4,7,0,0.428571,0,0,2,10,0,2,5,10,6,0,1,442,442,9,1,0,3,21,0,80,1,1,80,8,8,5,21,0,608,24,24,497,38,5768,4374,117757,0,6,0,0,5,5,5,1,0,0,3,7,0,0,0,0,10,1,0,0,1,9,9,0,1,0,false
130041,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.html.simpleparser,FactoryProperties,getFont(ChainedProperties),1,0,11,4,0,3,33,12,0,8,0,20,0.083333,3,5,1,0,5,0,0.6,0,2,0,14,0,34,11,12,2,0,1,341,331,15,0.090909,1,16,37,0,88,0.961538,0.785714,86,6.285714,7.166667,7,62,3,1328,72,24,497,38,5768,4374,117757,0,1,0,0,0,1,0,1,0,1,13,1,0,0,0,0,14,9,0,0,9,5,11,0,1,0,true
131521,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.codec,TIFFFaxDecoder,'decode2D(byte[],byte[],int,int,long)',5,1,0,0,1,6,150,11,0,21,0,44,1,1,1,13,7,1,0,1,0,1,0,15,0,0,1,14,21,0,1,1458,1421,1,1,0,1,16,0,115,0.840136,1,109,7.666667,7.785714,33,277,0,11055,293,24,497,38,5768,4374,117757,0,14,0,9,0,9,0,14,0,9,6,9,0,0,0,0,15,1,0,0,1,14,13,0,1,0,false
131522,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf.codec,TIFFFaxDecoder,'decodeT6(byte[],byte[],int,int,long)',5,1,0,0,1,8,217,23,0,24,0,45,1,1,1,11,5,1,0,1,0,1,0,15,0,0,1,14,21,0,1,1458,1421,1,1,0,1,16,0,115,0.840136,1,109,7.666667,7.785714,33,277,0,11055,293,24,497,38,5768,4374,117757,0,14,0,9,0,9,0,14,0,9,6,9,0,0,0,0,15,1,0,0,1,14,13,0,1,0,false
132567,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf,PdfDocument,'writeLineToContent(PdfLine,PdfContentByte,PdfContentByte,Object[],float)',5,1,35,10,1,6,345,101,0,74,0,149,0.04878,16,55,2,4,77,0,0.207792,0,25,4,76,10,163,60,51,49,35,2,2345,2147,227,0.405045,0,65,420,0,393,0.961088,0.722222,363,5.171053,7.117647,245,2644,11,73431,3557,24,497,38,5768,4374,117757,0,1,45,3,2,2,2,47,0,0,18,0,11,47,0,0,76,0,0,0,0,76,50,0,1,0,true
133047,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf,PdfContentByte,'addImage(Image,float,float,float,float,float,float,boolean)',8,1,12,4,1,7,115,26,0,33,0,54,0.294118,17,40,5,9,45,0,0.377778,0,50,1,175,1,80,44,125,28,0,1,3107,2282,119,0.610066,17,54,348,4,384,0.950944,0.617143,305,2.194286,2.44,245,2644,11,73431,3557,24,497,38,5768,4374,117757,0,4,7,0,18,19,18,9,0,1,158,6,1,10,1,0,174,4,0,1,4,170,124,0,1,0,true
133266,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf,AcroFields,'setFieldProperty(String,String,Object,int[])',4,0,15,6,0,9,150,38,0,25,0,54,0.190476,17,27,4,2,35,0,0.485714,0,10,5,60,0,153,48,50,29,0,1,2573,2411,134,0.624916,11,49,255,0,433,0.967855,0.655738,414,7.216667,8.28,245,2644,11,73431,3557,24,497,38,5768,4374,117757,0,15,0,3,13,13,13,16,0,0,50,4,0,6,0,0,60,1,0,0,1,59,49,0,1,0,true
134660,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf,BidiOrder,'resolveWeakTypes(int,int,byte,byte,byte)',5,0,0,0,0,6,110,35,0,14,0,28,1,0,0,11,1,0,0,0,0,3,0,28,0,0,1,25,29,0,1,1137,1109,3,0.6,21,1,31,0,182,0.918263,0.241379,177,6.5,7.08,245,2644,11,73431,3557,24,497,38,5768,4374,117757,0,8,0,0,22,23,22,6,0,1,8,20,0,0,1,0,27,9,1,0,8,19,22,0,3,0,false
134871,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf,PdfPRow,'writeCells(int,int,float,float,PdfContentByte[])',5,1,35,6,1,7,223,49,2,29,3,81,0.146341,7,15,6,4,37,3,0.189189,0,4,0,17,0,48,9,13,8,0,1,611,562,29,0.409524,2,12,86,0,111,0.859375,0.625,104,6.529412,8,245,2644,11,73431,3557,24,497,38,5768,4374,117757,0,1,5,0,2,2,2,6,0,0,14,0,2,1,0,0,17,1,0,0,1,16,11,0,2,0,true
135010,/mnt/qualitas/qualitas_corpus_compile/itext-5.0.3,com.itextpdf.text.pdf,SimpleBookmark,'createOutlineAction(PdfDictionary,HashMap,PdfWriter,boolean)',4,0,13,3,0,6,103,29,0,16,0,28,0,6,11,0,0,11,0,0.545455,1,0,0,20,0,30,16,20,2,0,1,652,652,52,0.07619,0,18,74,0,153,0.868421,1,153,7.65,7.65,245,2644,11,73431,3557,24,497,38,5768,4374,117757,0,2,0,0,0,0,0,2,0,0,14,5,0,1,0,0,20,14,0,0,14,6,19,0,1,1,true
135592,/mnt/qualitas/qualitas_corpus_compile/jedit-4.3.2,org.gjt.sp.jedit.help,HistoryButton,'HistoryButton(int,HelpHistoryModel)',2,1,0,0,1,1,26,1,0,3,0,8,1,4,4,5,0,4,0,1,1,1,2,5,0,0,4,4,8,520,5,144,136,4,0.666667,2,4,10,0,5,1,0.5,4,1,1,33,96,2,1917,105,28,1037,62,6560,5860,138536,0,6,0,0,2,2,2,6,0,0,4,1,0,0,0,0,5,0,0,0,0,5,3,0,1,0,false
135593,/mnt/qualitas/qualitas_corpus_compile/jedit-4.3.2,org.gjt.sp.jedit.help,HistoryButton,setEnabled(boolean),1,1,0,0,1,1,6,1,0,1,0,4,1,1,0,2,0,1,0,1,1,1,2,5,0,0,4,4,8,520,5,144,136,4,0.666667,2,4,10,0,5,1,0.5,4,1,1,33,96,2,1917,105,28,1037,62,6560,5860,138536,0,6,0,0,2,2,2,6,0,0,4,1,0,0,0,0,5,0,0,0,0,5,3,0,1,0,false
135594,/mnt/qualitas/qualitas_corpus_compile/jedit-4.3.2,org.gjt.sp.jedit.help,HistoryButton,addActionListener(ActionListener),1,1,0,0,1,1,5,1,0,1,0,3,1,0,0,2,0,0,0,0,1,1,2,5,0,0,4,4,8,520,5,144,136,4,0.666667,2,4,10,0,5,1,0.5,4,1,1,33,96,2,1917,105,28,1037,62,6560,5860,138536,0,6,0,0,2,2,2,6,0,0,4,1,0,0,0,0,5,0,0,0,0,5,3,0,1,0,false
135619,/mnt/qualitas/qualitas_corpus_compile/jedit-4.3.2,org.gjt.sp.jedit.help,HelpIndex,indexEditorHelp(),0,1,5,3,1,3,35,5,0,4,0,11,0.2,4,4,1,2,6,0,0.666667,0,0,2,10,0,6,8,10,3,0,1,361,361,11,0.933333,0,6,23,0,35,0.777778,1,35,3.5,3.5,33,96,2,1917,105,28,1037,62,6560,5860,138536,0,3,0,0,0,1,0,2,0,1,7,3,0,0,0,0,10,0,0,0,0,10,9,0,1,0,true
136328,/mnt/qualitas/qualitas_corpus_compile/jedit-4.3.2,org.gjt.sp.jedit.textarea,ChunkCache,updateChunksUpTo(int),1,0,8,7,0,6,167,24,0,11,0,33,0.272727,4,3,6,3,4,0,1,0,2,1,27,0,15,9,25,9,0,1,789,763,13,0.504762,0,11,46,0,101,0.807692,0,97,3.740741,3.88,61,588,6,16299,720,28,1037,62,6560,5860,138536,0,9,0,0,3,0,0,6,3,0,0,5,0,22,0,0,27,3,0,0,3,24,24,0,1,0,true
140702,/mnt/qualitas/qualitas_corpus_compile/jedit-4.3.2,org.gjt.sp.jedit,Buffer,'save(View,String,boolean,boolean)',4,2,10,7,2,7,194,29,0,17,0,32,0.428571,11,23,6,3,26,0,0.423077,0,20,6,85,9,47,33,65,35,102,2,2167,1901,105,0.23843,12,54,350,0,279,0.977891,0.625,242,3.282353,3.723077,123,1029,7,25957,1144,28,1037,62,6560,5860,138536,0,21,0,2,21,20,20,14,1,0,68,10,4,3,0,0,85,2,0,0,2,83,64,0,1,0,true
141039,/mnt/qualitas/qualitas_corpus_compile/jedit-4.3.2,org.gjt.sp.jedit.gui,ExtendedGridLayout,'buildGrid(Container,List,Set,Set)',4,0,4,1,0,7,197,37,0,27,0,33,0,1,3,0,1,7,0,0.142857,1,0,1,17,1,5,1,17,4,0,1,1089,1089,7,0.509091,0,1,30,0,144,0.859375,1,144,8.470588,8.470588,200,850,8,18774,943,28,1037,62,6560,5860,138536,0,4,0,0,4,0,0,0,4,0,13,4,0,0,0,0,17,0,0,0,0,17,15,0,2,0,true
142516,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,ColumbaTrayIcon(),0,0,0,0,0,1,5,1,0,0,0,1,1,1,1,1,0,1,0,1,0,4,1,9,0,1,9,5,6,0,1,121,84,11,0.714286,1,9,23,0,11,0.875,0.375,7,1.222222,1.4,4,14,1,189,27,183,1188,117,6818,5763,109035,0,5,0,0,2,3,2,3,0,1,7,1,1,0,0,0,9,1,0,0,1,8,4,0,1,0,false
142517,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,getInstance(),0,2,0,0,2,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,1,9,0,1,9,5,6,0,1,121,84,11,0.714286,1,9,23,0,11,0.875,0.375,7,1.222222,1.4,4,14,1,189,27,183,1188,117,6818,5763,109035,0,5,0,0,2,3,2,3,0,1,7,1,1,0,0,0,9,1,0,0,1,8,4,0,1,1,false
142518,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,addToSystemTray(IFrameMediator),1,0,1,1,0,2,15,1,0,1,0,7,1,4,4,4,1,5,0,0.8,0,4,1,9,0,1,9,5,6,0,1,121,84,11,0.714286,1,9,23,0,11,0.875,0.375,7,1.222222,1.4,4,14,1,189,27,183,1188,117,6818,5763,109035,0,5,0,0,2,3,2,3,0,1,7,1,1,0,0,0,9,1,0,0,1,8,4,0,1,0,false
142519,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,setTooltip(String),1,0,0,0,0,1,3,1,0,1,0,3,1,1,0,1,0,1,0,1,0,4,1,9,0,1,9,5,6,0,1,121,84,11,0.714286,1,9,23,0,11,0.875,0.375,7,1.222222,1.4,4,14,1,189,27,183,1188,117,6818,5763,109035,0,5,0,0,2,3,2,3,0,1,7,1,1,0,0,0,9,1,0,0,1,8,4,0,1,0,false
143757,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.mail.smtp,SMTPServer,ensureAuthenticated(),0,0,10,6,0,7,167,16,0,14,0,37,0.4,11,16,6,2,24,0,0.458333,1,2,0,14,0,11,15,12,7,0,1,464,412,23,0.619048,0,20,47,0,51,0.813187,0.857143,44,3.642857,3.666667,1,12,0,464,14,183,1188,117,6818,5763,109035,0,3,4,0,0,0,0,7,0,0,7,6,1,0,0,0,14,0,0,0,0,14,11,0,1,0,true
144555,/mnt/qualitas/qualitas_corpus_compile/columba-1.0,org.columba.mail,EudoraMailImportFilter,'convertAndSaveMessage(String,String,IWorkerStatusController,IMailbox)',4,0,3,1,0,7,160,18,0,20,0,25,0.4,2,3,2,8,6,0,0.333333,0,0,0,14,1,3,4,14,3,10,2,690,690,7,0,0,7,39,0,90,0.820513,1,90,6.428571,6.428571,3,19,0,803,22,183,1188,117,6818,5763,109035,0,3,0,0,3,3,3,0,0,0,5,9,0,0,0,0,14,0,0,0,0,14,12,0,2,0,true
149468,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.draw.locator,AbstractLocator,AbstractLocator(),0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,?,0,1,2,0,?,1,13,13,1,1,0,2,3,2,2,0,?,2,1,1,6,59,1,658,59,64,968,54,7232,6313,104357,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,false
149469,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.draw.locator,AbstractLocator,'locate(Figure,Figure)',2,0,0,0,0,1,4,1,0,2,0,1,0,1,1,0,0,1,0,1,3,0,0,2,?,0,1,2,0,?,1,13,13,1,1,0,2,3,2,2,0,?,2,1,1,6,59,1,658,59,64,968,54,7232,6313,104357,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,false
149472,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.draw.locator,BezierPointLocator,BezierPointLocator(int),1,0,0,0,0,1,4,1,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,5,0,0,3,5,2,1,2,36,36,4,1,0,5,11,0,6,0.5,1,6,1.2,1.2,6,59,1,658,59,64,968,54,7232,6313,104357,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,5,3,0,2,0,false
149473,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.draw.locator,BezierPointLocator,'BezierPointLocator(int,int)',2,0,0,0,0,1,4,1,0,2,0,3,1,0,0,2,0,0,0,0,0,0,0,5,0,0,3,5,2,1,2,36,36,4,1,0,5,11,0,6,0.5,1,6,1.2,1.2,6,59,1,658,59,64,968,54,7232,6313,104357,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,5,3,0,2,0,false
149999,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGStylesReader,'readGraphicPropertiesElement(IXMLElement,HashMap)',2,0,9,3,0,2,56,7,0,5,0,12,0,1,1,0,2,1,0,1,0,0,1,25,0,12,2,25,4,0,1,643,643,2,1,0,6,27,0,141,0.84375,1,141,5.64,5.64,4,72,1,2491,72,64,968,54,7232,6313,104357,0,4,0,0,1,1,1,3,0,0,5,20,0,0,0,0,25,0,0,0,0,25,24,0,1,0,true
150001,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGStylesReader,readStylesElement(IXMLElement),1,0,0,0,0,1,3,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,1,25,0,12,2,25,4,0,1,643,643,2,1,0,6,27,0,141,0.84375,1,141,5.64,5.64,4,72,1,2491,72,64,968,54,7232,6313,104357,0,4,0,0,1,1,1,3,0,0,5,20,0,0,0,0,25,0,0,0,0,25,24,0,1,0,false
150060,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGInputFormat,toPath(String),1,0,10,3,0,5,441,89,0,17,0,29,0.090909,2,14,1,0,16,0,0.125,1,0,0,46,0,18,20,46,4,0,1,1837,1837,48,0.318182,0,24,102,0,275,0.944444,1,275,5.978261,5.978261,4,72,1,2491,72,64,968,54,7232,6313,104357,0,4,0,0,1,1,1,3,0,0,13,33,0,0,0,0,46,3,0,0,3,43,45,0,1,0,true
153297,/mnt/qualitas/qualitas_corpus_compile/jhotdraw-7.5.1,org.jhotdraw.draw,DefaultDrawingViewTransferHandler,'importData(JComponent,Transferable,HashSet,Point)',4,0,0,0,0,10,223,29,0,14,0,15,1,6,11,1,1,12,0,0.5,0,0,7,13,0,0,12,13,2,17,2,681,681,35,0.818182,0,11,49,0,85,0.666667,1,85,6.538462,6.538462,69,972,10,13368,1173,64,968,54,7232,6313,104357,0,2,0,0,1,1,1,1,0,0,7,1,5,0,0,0,13,0,0,0,0,13,12,0,1,0,false
156935,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,CustomDistortionTrack(ObjectInfo),1,0,1,1,0,1,14,1,0,1,0,9,0.875,5,5,7,0,5,0,1,1,9,1,36,14,29,22,27,7,18,2,470,404,42,0.242424,0,25,117,0,62,0.812245,0.742857,50,1.722222,1.851852,25,188,1,3308,244,22,799,32,6880,5602,136533,0,0,0,8,0,0,0,8,0,0,35,1,0,0,0,0,36,0,0,0,0,36,26,0,1,0,false
